ProvinceKey,ProvinceName,ProvinceNameEng,RegionKey,Region,RegionEng,SourceOfIncomeKey,SourceOfIncome,SourceOfIncomeEng,Year,FarmCulturePlantAnimalMainlyOwningLand,FarmCulturePlantAnimalMainlyRentingLand,FarmCultureFishingForestryHuntingAgri,EntrepreneursNonAgriBusiness,EmployeeTechnicianManager,EmployeeLabourInAgriForestryFishery,EmployeeLabourInLogisticTransportation,EmployeeClericalSalesServiceWorker,EmployeeWorkerProductionConstruction,EconomicallyInactive
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2558,10693,7457,20295,2014,3936,348,646,2117,725,747
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2558,2142,2535,642,1462,3532,521,461,1115,2002,9061
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,14,รายได้จากทรัพย์สิน,From property income,2558,111,0,0,430,630,1,0,79,0,270
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2558,4622,8566,3321,5007,12102,4190,2729,5155,4879,4670
38,บึงกาฬ              ,Bueng Kan           ,2,ภาคกลาง,Central,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2558,447,77,121,833,1765,117,81,288,222,1139
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,10,ค่าจ้างและเงินเดือน,Wages and salaries,2556,270,587,612,2630,25525,16094,6452,11582,8699,439
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2556,419,30,95,15684,15,0,1342,650,595,339
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2556,6858,9643,7348,790,1279,78,1449,1251,665,686
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2556,989,2413,461,443,982,0,527,1066,729,6724
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,14,รายได้จากทรัพย์สิน,From property income,2556,0,0,0,222,112,686,13,28,0,89
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2556,3247,3058,3291,3653,3242,1443,3169,2872,2722,4056
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2556,58,47,44,76,530,704,67,13,111,656
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,10,ค่าจ้างและเงินเดือน,Wages and salaries,2558,720,5177,1590,1141,30325,0,14167,15272,12882,1256
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2558,1171,570,1699,16434,367,0,0,1434,1395,590
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2558,12579,7240,11405,720,1352,0,3030,1804,364,1442
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2558,2868,1823,1175,1877,1425,0,2267,2083,2345,10314
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,14,รายได้จากทรัพย์สิน,From property income,2558,104,0,0,233,238,0,0,21,125,78
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2558,4316,3813,3180,3078,3604,0,4340,4413,3530,4934
39,หนองบัวลำภู         ,Nong Bua Lam Phu    ,2,ภาคกลาง,Central,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2558,116,52,210,407,665,0,417,126,44,1660
43,หนองคาย             ,Nong Khai           ,2,ภาคกลาง,Central,10,ค่าจ้างและเงินเดือน,Wages and salaries,2558,264,1870,0,2122,43050,8978,9750,16496,10136,702
43,หนองคาย             ,Nong Khai           ,2,ภาคกลาง,Central,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2558,475,0,0,21343,4632,0,0,1784,263,290
43,หนองคาย             ,Nong Khai           ,2,ภาคกลาง,Central,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2558,7426,9331,4563,391,295,20,2022,207,298,-52
43,หนองคาย             ,Nong Khai           ,2,ภาคกลาง,Central,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2558,2160,778,4000,1436,2003,2957,2087,1282,1194,9435
43,หนองคาย             ,Nong Khai           ,2,ภาคกลาง,Central,14,รายได้จากทรัพย์สิน,From property income,2558,43,20,0,155,831,3,7,18,73,529
43,หนองคาย             ,Nong Khai           ,2,ภาคกลาง,Central,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2558,4461,2564,1524,4240,4424,2473,3355,3175,2991,3424
43,หนองคาย             ,Nong Khai           ,2,ภาคกลาง,Central,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2558,75,0,0,431,321,0,293,232,78,419
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,10,ค่าจ้างและเงินเดือน,Wages and salaries,2556,1953,1805,0,2329,37316,5653,7672,11482,14536,1119
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2556,929,0,22700,25818,728,0,0,214,376,444
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2556,8248,4797,148,1134,857,421,-18,782,846,784
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2556,2453,1437,0,1866,2246,1642,334,1090,959,7339
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,14,รายได้จากทรัพย์สิน,From property income,2556,95,112,0,433,965,24,0,101,28,96
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2556,3229,2671,3055,3605,3490,3152,3358,2733,3187,3010
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2556,349,438,0,223,918,11,250,213,57,772
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,10,ค่าจ้างและเงินเดือน,Wages and salaries,2558,1100,163,1365,35130,4411,13145,13503,9984,465,
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2558,317,0,19026,1305,0,0,1037,39,69,
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2558,5154,4074,0,761,1604,722,508,668,1292,717
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2558,2657,1436,0,2565,1983,1388,1962,1965,1968,7803
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,14,รายได้จากทรัพย์สิน,From property income,2558,66,34,0,69,655,20,3,156,41,86
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2558,3461,3320,0,3632,3510,3488,4211,3053,3734,2393
44,มหาสารคาม           ,Maha Sarakham       ,2,ภาคกลาง,Central,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2558,248,0,0,782,296,361,0,174,667,534
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,10,ค่าจ้างและเงินเดือน,Wages and salaries,2556,1328,1835,0,1961,41734,20717,14935,12408,8963,1036
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2556,943,2426,6577,18356,990,0,1134,1362,967,338
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2556,7020,6059,13116,1342,127,-204,309,388,317,134
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2556,2228,871,2973,1315,2530,867,482,1314,629,7717
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,14,รายได้จากทรัพย์สิน,From property income,2556,81,262,3,161,1897,50,11,141,8,41
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2556,3239,2897,3496,2983,3121,3296,5227,3709,2491,2814
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2556,248,0,233,459,363,125,598,310,266,1633
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,10,ค่าจ้างและเงินเดือน,Wages and salaries,2558,1872,0,2379,2164,45026,0,7252,18714,7252,655
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2558,475,0,0,21414,972,0,48,236,596,111
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2558,6018,0,4830,324,276,0,-100,356,194,-139
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2558,1711,0,1318,1062,1029,0,1367,1562,1696,5218
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,14,รายได้จากทรัพย์สิน,From property income,2558,12,0,0,52,820,0,4,116,4,125
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2558,4626,0,3606,4758,5014,0,3545,4619,5193,5008
45,ร้อยเอ็ด            ,Roi Et              ,2,ภาคกลาง,Central,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2558,278,0,0,1547,1887,0,898,966,932,1236
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,10,ค่าจ้างและเงินเดือน,Wages and salaries,2556,794,313,58,658,36329,7500,7156,9834,10369,369
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2556,301,793,1280,12832,591,1042,759,534,400,156
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2556,5893,3039,2929,1040,612,363,1489,784,254,173
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2556,1001,734,1712,965,2537,1038,482,936,615,4576
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,14,รายได้จากทรัพย์สิน,From property income,2556,90,76,29,75,1066,6,2,40,43,55
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2556,2783,2866,2653,3452,4810,2572,2509,3019,2721,3191
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2556,154,165,0,171,474,0,685,55,7,312
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,10,ค่าจ้างและเงินเดือน,Wages and salaries,2558,604,427,0,1822,33237,0,9242,14726,8704,538
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2558,406,62,56,13091,1258,0,767,675,103,216
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2558,7268,17908,3709,774,991,0,157,1140,781,754
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2558,2011,2207,1314,1771,2051,0,671,1430,2081,5863
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,14,รายได้จากทรัพย์สิน,From property income,2558,9,6,127,9,1069,0,4,212,53,114
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2558,2901,3502,2049,3182,2987,0,2763,3027,2774,2640
46,กาฬสินธุ์           ,Kalasin             ,2,ภาคกลาง,Central,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2558,122,441,11,8,16,0,0,16,153,153
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,10,ค่าจ้างและเงินเดือน,Wages and salaries,2554,444,851,0,1041,29734,8930,3996,10823,6024,636
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2554,370,0,0,18435,694,0,264,-1252,20,123
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2554,4669,14326,0,1240,614,-199,340,723,444,693
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2554,828,155,0,534,3027,1100,118,1039,656,4869
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,14,รายได้จากทรัพย์สิน,From property income,2554,26,0,0,44,992,0,0,161,2,101
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2554,3129,3562,0,2941,3684,2704,2265,3112,3071,3244
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2554,433,0,0,181,722,0,2206,184,8,456
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,10,ค่าจ้างและเงินเดือน,Wages and salaries,2558,1830,0,0,808,37426,4297,6608,14800,8863,789
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2558,737,0,0,21306,1912,0,0,824,23,-42
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2558,8078,10934,3660,411,1270,795,240,987,1507,531
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2558,1085,1899,921,822,2681,148,1018,1313,892,6926
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,14,รายได้จากทรัพย์สิน,From property income,2558,113,0,0,168,888,4,0,113,8,173
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2558,4358,5239,5828,3908,5080,2543,4128,4285,3395,3402
47,สกลนคร              ,Sakon Nakhon        ,2,ภาคกลาง,Central,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2558,725,197,0,27,325,0,0,212,13,1023
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,10,ค่าจ้างและเงินเดือน,Wages and salaries,2556,850,726,266,188,35366,7656,5256,10746,6702,336
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2556,661,48,1092,9934,630,0,0,580,440,328
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2556,7184,8458,3582,1782,1220,979,1262,1089,1327,399
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2556,1056,2451,348,1032,443,20,210,859,1408,5655
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,14,รายได้จากทรัพย์สิน,From property income,2556,1,0,0,24,668,0,0,43,40,89
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2556,2756,3825,2618,2672,2689,1965,2839,3101,2856,2492
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2556,215,50,0,55,118,0,0,10,215,894
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,10,ค่าจ้างและเงินเดือน,Wages and salaries,2558,507,0,879,1743,33058,13473,5633,13261,8065,165
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2558,188,0,0,13649,894,543,75,616,147,149
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2558,6227,9144,8370,647,713,166,409,1251,853,418
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2558,1296,384,1795,1517,1752,539,1130,1238,1468,6729
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,14,รายได้จากทรัพย์สิน,From property income,2558,0,0,0,94,457,0,0,26,0,122
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2558,3397,2756,1953,3472,4245,2795,3404,3784,3428,3682
48,นครพนม              ,Nakhon Phanom       ,2,ภาคกลาง,Central,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2558,103,0,179,166,143,7,100,73,66,43
49,มุกดาหาร            ,Mukdahan            ,2,ภาคกลาง,Central,10,ค่าจ้างและเงินเดือน,Wages and salaries,2558,1632,5826,3176,1262,37380,4032,12421,16083,9143,367
49,มุกดาหาร            ,Mukdahan            ,2,ภาคกลาง,Central,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2558,153,0,0,44482,1739,120,0,816,251,-276
49,มุกดาหาร            ,Mukdahan            ,2,ภาคกลาง,Central,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2558,8086,32266,3438,127,314,-587,419,757,-158,204
49,มุกดาหาร            ,Mukdahan            ,2,ภาคกลาง,Central,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2558,1467,0,133,1361,2714,853,352,650,982,5407
49,มุกดาหาร            ,Mukdahan            ,2,ภาคกลาง,Central,14,รายได้จากทรัพย์สิน,From property income,2558,78,0,0,12,794,0,121,113,21,59
49,มุกดาหาร            ,Mukdahan            ,2,ภาคกลาง,Central,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2558,4757,5919,2424,4604,3982,3747,3898,3828,3874,4152
49,มุกดาหาร            ,Mukdahan            ,2,ภาคกลาง,Central,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2558,40,0,0,26,303,6,0,51,38,419
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,10,ค่าจ้างและเงินเดือน,Wages and salaries,2556,1345,1077,371,2375,38460,6008,7192,15034,16501,1108
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2556,867,1818,197,19869,1095,0,729,886,762,846
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2556,11430,6236,4863,1529,1398,1712,890,799,467,1045
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2556,2077,437,1017,1141,2972,690,187,1290,382,7352
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,14,รายได้จากทรัพย์สิน,From property income,2556,481,129,21,776,1127,0,0,126,73,302
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2556,3094,2896,2270,3330,4524,2549,1312,2921,3041,3108
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2556,491,189,160,410,1044,0,7,209,286,1687
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,10,ค่าจ้างและเงินเดือน,Wages and salaries,2558,1541,672,391,1984,35998,16581,8544,15476,19638,1630
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2558,673,1364,-855,20917,1221,3086,198,818,964,515
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2558,13719,13241,4862,1170,888,824,1941,1699,831,809
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2558,1211,1663,1040,934,1684,248,388,1261,461,7976
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,14,รายได้จากทรัพย์สิน,From property income,2558,187,0,3,203,911,0,0,91,7,537
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2558,3415,2260,2320,3596,4144,2369,2282,2809,3076,3520
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2558,307,231,86,255,623,48,0,213,142,3176
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,10,ค่าจ้างและเงินเดือน,Wages and salaries,2560,737,122,110,2011,43672,27755,11252,18640,18415,1700
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2560,657,246,498,18588,5458,0,603,1333,909,995
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2560,10110,12594,5561,1280,2341,0,812,981,1543,837
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2560,1405,1197,955,966,3816,0,804,2244,887,9824
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,14,รายได้จากทรัพย์สิน,From property income,2560,33,0,3,109,547,0,0,349,16,319
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2560,2975,2706,2321,3146,4510,3953,1697,3274,3415,3485
51,ลำพูน               ,Lamphun             ,1,กรุงเทพมหานคร,Bangkok Metropolis,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2560,145,0,180,394,401,0,497,306,499,1740
53,อุตรดิตถ์           ,Uttaradit           ,1,กรุงเทพมหานคร,Bangkok Metropolis,10,ค่าจ้างและเงินเดือน,Wages and salaries,2556,751,1022,267,1092,39061,13865,12749,15184,9233,890
53,อุตรดิตถ์           ,Uttaradit           ,1,กรุงเทพมหานคร,Bangkok Metropolis,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2556,1000,537,622,19906,1663,0,0,1039,322,383
53,อุตรดิตถ์           ,Uttaradit           ,1,กรุงเทพมหานคร,Bangkok Metropolis,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2556,16087,14332,10236,979,736,-346,597,1394,1655,336
53,อุตรดิตถ์           ,Uttaradit           ,1,กรุงเทพมหานคร,Bangkok Metropolis,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2556,1570,987,618,746,1886,414,1892,559,945,8814
53,อุตรดิตถ์           ,Uttaradit           ,1,กรุงเทพมหานคร,Bangkok Metropolis,14,รายได้จากทรัพย์สิน,From property income,2556,108,84,21,133,662,0,0,64,11,422
53,อุตรดิตถ์           ,Uttaradit           ,1,กรุงเทพมหานคร,Bangkok Metropolis,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2556,2858,2757,2133,2887,2939,1451,1829,2418,2614,2291
53,อุตรดิตถ์           ,Uttaradit           ,1,กรุงเทพมหานคร,Bangkok Metropolis,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2556,275,51,7,173,840,518,2,117,143,342
53,อุตรดิตถ์           ,Uttaradit           ,1,กรุงเทพมหานคร,Bangkok Metropolis,10,ค่าจ้างและเงินเดือน,Wages and salaries,2558,1051,1230,0,1343,33530,10029,9644,15257,11252,866
53,อุตรดิตถ์           ,Uttaradit           ,1,กรุงเทพมหานคร,Bangkok Metropolis,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2558,653,1135,166,16215,1858,538,262,874,770,400
53,อุตรดิตถ์           ,Uttaradit           ,1,กรุงเทพมหานคร,Bangkok Metropolis,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2558,10403,11091,4918,932,709,2671,155,1140,573,532
53,อุตรดิตถ์           ,Uttaradit           ,1,กรุงเทพมหานคร,Bangkok Metropolis,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2558,1644,363,1218,961,2135,1304,2366,1465,951,7849
53,อุตรดิตถ์           ,Uttaradit           ,1,กรุงเทพมหานคร,Bangkok Metropolis,14,รายได้จากทรัพย์สิน,From property income,2558,38,11,5,90,972,0,0,60,76,313
53,อุตรดิตถ์           ,Uttaradit           ,1,กรุงเทพมหานคร,Bangkok Metropolis,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2558,2879,2956,1983,3166,4555,3692,2425,3585,3081,2628
53,อุตรดิตถ์           ,Uttaradit           ,1,กรุงเทพมหานคร,Bangkok Metropolis,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2558,302,723,136,238,212,0,202,345,343,470
55,น่าน                ,Nan                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,10,ค่าจ้างและเงินเดือน,Wages and salaries,2556,823,712,99,1672,30302,5500,9342,15651,9669,1135
